Label;Area;XM;YM;Width;Height;Circ.;AR;Round;Area_mm2;Days;Plate_location;Drop_size_init;Cell_num_init;Plate;XM_corr;YM_corr;Voronoi_area;Place;Column
t11018.jpg_b-1.tif;3208;315.8;224.78;65;63;0.92;1.03;0.98;57.6915948;6;C5;1;4000;T2;249.67;138.01;16406;Mid;C
t11018.jpg_b-1.tif;3356;67.88;227.38;66;66;0.9;1.01;0.99;60.3531771;6;A5;1;1000;T2;1.75;140.61;21100;Edge;A
t11018.jpg_b-1.tif;3278;192.22;226.63;66;64;0.9;1.03;0.97;58.95045129;6;B5;1;2000;T2;126.09;139.86;16974;Mid;B
t11018.jpg_b-1.tif;964;257.11;339.13;36;35;0.92;1.01;0.99;17.3362523;6;extra;extra;extra;T2;190.98;252.36;0;#N/A;e
t11018.jpg_b-1.tif;3132;430.87;364.64;64;63;0.9;1.02;0.98;56.32483632;6;D4;0.5;8000;T2;364.74;277.87;21147;Edge;D
t11018.jpg_b-1.tif;2779;190.71;364.46;60;59;0.92;1.01;0.99;49.97660285;6;B4;0.5;2000;T2;124.58;277.69;17954;Mid;B
t11018.jpg_b-1.tif;2792;317.04;365.08;60;60;0.91;1.01;0.99;50.21039049;6;C4;0.5;4000;T2;250.91;278.31;16934;Mid;C
t11018.jpg_b-1.tif;3095;73.89;370.15;64;64;0.89;1.01;0.99;55.65944074;6;A4;0.5;1000;T2;7.76;283.38;20937;Edge;A
t11018.jpg_b-1.tif;5158;194.24;501.36;82;82;0.9;1;1;92.75974002;6;B3;5;2000;T2;128.11;414.59;17284;Mid;B
t11018.jpg_b-1.tif;5588;430.79;502.96;86;84;0.91;1.02;0.98;100.4927156;6;D3;5;8000;T2;364.66;416.19;21704;Edge;D
t11018.jpg_b-1.tif;5488;71.86;505.12;84;84;0.9;1;1;98.69434921;6;A3;5;1000;T2;5.73;418.35;21052;Edge;A
t11018.jpg_b-1.tif;5120;317.24;503.48;82;81;0.9;1.02;0.98;92.07636078;6;C3;5;4000;T2;251.11;416.71;17071;Mid;C
t11018.jpg_b-1.tif;5175;434.06;639.85;83;81;0.89;1.02;0.98;93.06546231;6;D2;4;8000;T2;367.93;553.08;21936;Edge;D
t11018.jpg_b-1.tif;4804;76.9;645.93;80;80;0.9;1.02;0.98;86.39352288;6;A2;4;1000;T2;10.77;559.16;20053;Edge;A
t11018.jpg_b-1.tif;4592;318.51;647.22;77;76;0.91;1;1;82.58098607;6;C2;4;4000;T2;252.38;560.45;16112;Mid;C
t11018.jpg_b-1.tif;4571;195.54;650.05;76;78;0.9;1.02;0.98;82.20332912;6;B2;4;2000;T2;129.41;563.28;16230;Mid;B
t11018.jpg_b-1.tif;4854;437.88;781.87;79;78;0.9;1.01;0.99;87.29270609;6;D1;3;8000;T2;371.75;695.1;25825;Corner;D
t11018.jpg_b-1.tif;4612;76.52;785.03;78;78;0.9;1.01;0.99;82.94065935;6;A1;3;1000;T2;10.39;698.26;21032;Corner;A
t11018.jpg_b-1.tif;4427;199.73;783.89;75;76;0.9;1.01;0.99;79.61368147;6;B1;3;2000;T2;133.6;697.12;18834;Edge;B
t11018.jpg_b-1.tif;4381;319.86;783.79;75;75;0.91;1.01;0.99;78.78643292;6;C1;3;4000;T2;253.73;697.02;19114;Edge;C
t11019.jpg_a-1.tif;5135;437.92;81.23;81;82;0.89;1.02;0.98;92.34611574;7;D6;2;8000;T1;363.95;0;21979;Corner;D
t11019.jpg_a-1.tif;4653;322.45;81.99;77;78;0.88;1.03;0.97;83.67798959;7;C6;2;4000;T1;248.48;0.76;17330;Edge;C
t11019.jpg_a-1.tif;4420;193.79;82.38;76;76;0.89;1.02;0.98;79.48779583;7;B6;2;2000;T1;119.82;1.15;17321;Edge;B
t11019.jpg_a-1.tif;4494;73.97;85.92;77;77;0.9;1.03;0.97;80.81858698;7;A6;2;1000;T1;0;4.69;21771;Corner;A
t11019.jpg_a-1.tif;3879;444.32;214.68;71;71;0.84;1.02;0.98;69.75863349;7;D5;1;8000;T1;370.35;133.45;19546;Edge;D
t11019.jpg_a-1.tif;3621;326.11;216.43;68;69;0.91;1.01;0.99;65.11884812;7;C5;1;4000;T1;252.14;135.2;16132;Mid;C
t11019.jpg_a-1.tif;3741;198.79;219.18;68;69;0.91;1.01;0.99;67.27688782;7;B5;1;2000;T1;124.82;137.95;16768;Mid;B
t11019.jpg_a-1.tif;3950;79.01;225.53;71;72;0.88;1;1;71.03547364;7;A5;1;1000;T1;5.04;144.3;21344;Edge;A
t11019.jpg_a-1.tif;3714;448.94;350.05;69;69;0.91;1.02;0.98;66.79132889;7;D4;0.5;8000;T1;374.97;268.82;19418;Edge;D
t11019.jpg_a-1.tif;3420;330.53;355.88;67;66;0.9;1.01;0.99;61.50413161;7;C4;0.5;4000;T1;256.56;274.65;16376;Mid;C
t11019.jpg_a-1.tif;3365;200.3;358.6;66;66;0.89;1.01;0.99;60.51503008;7;B4;0.5;2000;T1;126.33;277.37;16408;Mid;B
t11019.jpg_a-1.tif;3134;78.63;364.48;64;63;0.91;1;1;56.36080365;7;A4;0.5;1000;T1;4.66;283.25;19291;Edge;A
t11019.jpg_a-1.tif;6338;448.07;490.89;91;90;0.89;1.01;0.99;113.9804638;7;D3;5;8000;T1;374.1;409.66;22478;Edge;D
t11019.jpg_a-1.tif;5752;326.21;498.36;85;87;0.9;1.01;0.99;103.4420366;7;C3;5;4000;T1;252.24;417.13;17697;Mid;C
t11019.jpg_a-1.tif;5617;201.85;497.38;84;86;0.9;1.02;0.98;101.0142419;7;B3;5;2000;T1;127.88;416.15;17842;Mid;B
t11019.jpg_a-1.tif;5841;78.94;503.89;87;87;0.88;1;1;105.0425827;7;A3;5;1000;T1;4.97;422.66;22009;Edge;A
t11019.jpg_a-1.tif;5772;451.61;628.9;87;86;0.89;1.01;0.99;103.8017098;7;D2;4;8000;T1;377.64;547.67;21144;Edge;D
t11019.jpg_a-1.tif;5218;331.42;636.33;82;82;0.9;1.01;0.99;93.83875987;7;C2;4;4000;T1;257.45;555.1;16414;Mid;C
t11019.jpg_a-1.tif;5053;208.77;639.26;80;80;0.9;1.01;0.99;90.87145527;7;B2;4;2000;T1;134.8;558.03;16670;Mid;B
t11019.jpg_a-1.tif;5272;81.13;642.41;84;82;0.9;1.01;0.99;94.80987774;7;A2;4;1000;T1;7.16;561.18;20496;Edge;A
t11019.jpg_a-1.tif;5506;456.09;770.81;84;84;0.9;1.01;0.99;99.01805516;7;D1;3;8000;T1;382.12;689.58;23281;Corner;D
t11019.jpg_a-1.tif;4948;212.11;773.63;79;81;0.89;1.01;0.99;88.98317053;7;B1;3;2000;T1;138.14;692.4;18859;Edge;B
t11019.jpg_a-1.tif;5052;336.9;776.63;80;80;0.89;1.01;0.99;90.85347161;7;C1;3;4000;T1;262.93;695.4;18204;Edge;C
t11019.jpg_a-1.tif;5027;88.16;776.62;81;80;0.9;1.01;0.99;90.40388;7;A1;3;1000;T1;14.19;695.39;23319;Corner;A
t11019.jpg_b-1.tif;5059;430.56;72.8;81;81;0.89;1.01;0.99;90.97935726;7;D6;2;8000;T2;366.26;0.28;18749;Corner;D
t11019.jpg_b-1.tif;4591;313.51;72.52;76;78;0.89;1.01;0.99;82.56300241;7;C6;2;4000;T2;249.21;0;15465;Edge;C
t11019.jpg_b-1.tif;4256;189.84;76.13;74;74;0.89;1.01;0.99;76.53847489;7;B6;2;2000;T2;125.54;3.61;15432;Edge;B
t11019.jpg_b-1.tif;4747;64.3;79.42;79;78;0.89;1.01;0.99;85.36845402;7;A6;2;1000;T2;0;6.9;18776;Corner;A
t11019.jpg_b-1.tif;3914;427.47;207.32;72;70;0.9;1.01;0.99;70.38806173;7;D5;1;8000;T2;363.17;134.8;21534;Edge;D
t11019.jpg_b-1.tif;3647;314.69;210.69;69;69;0.9;1.01;0.99;65.58642339;7;C5;1;4000;T2;250.39;138.17;16406;Mid;C
t11019.jpg_b-1.tif;3731;191.42;212.74;70;69;0.9;1.02;0.98;67.09705118;7;B5;1;2000;T2;127.12;140.22;16974;Mid;B
t11019.jpg_b-1.tif;3803;66.69;213.75;72;69;0.9;1.03;0.97;68.39187501;7;A5;1;1000;T2;2.39;141.23;21100;Edge;A
t11019.jpg_b-1.tif;1171;256.3;325.53;39;39;0.92;1.01;0.99;21.05887079;7;extra;extra;extra;T2;192;253.01;0;#N/A;e
t11019.jpg_b-1.tif;3578;430.29;350.22;69;67;0.9;1.04;0.96;64.34555056;7;D4;0.5;8000;T2;365.99;277.7;21147;Edge;D
t11019.jpg_b-1.tif;3165;316.36;350.5;64;64;0.9;1.01;0.99;56.91829724;7;C4;0.5;4000;T2;252.06;277.98;16934;Mid;C
t11019.jpg_b-1.tif;3079;189.91;350.53;64;62;0.91;1.02;0.98;55.37170211;7;B4;0.5;2000;T2;125.61;278.01;17954;Mid;B
t11019.jpg_b-1.tif;3517;73.16;356.12;68;68;0.9;1.02;0.98;63.24854704;7;A4;0.5;1000;T2;8.86;283.6;20937;Edge;A
t11019.jpg_b-1.tif;6133;430.54;488.52;91;89;0.89;1.02;0.98;110.2938126;7;D3;5;8000;T2;366.24;416;21704;Edge;D
t11019.jpg_b-1.tif;5561;193.83;487.22;85;84;0.91;1;1;100.0071567;7;B3;5;2000;T2;129.53;414.7;17284;Mid;B
t11019.jpg_b-1.tif;6025;71.04;491.27;89;89;0.89;1.02;0.99;108.3515769;7;A3;5;1000;T2;6.74;418.75;21052;Edge;A
t11019.jpg_b-1.tif;5534;316.63;488.91;85;84;0.91;1.02;0.99;99.52159776;7;C3;5;4000;T2;252.33;416.39;17071;Mid;C
t11019.jpg_b-1.tif;5700;434.08;625.53;87;86;0.9;1.03;0.97;102.506886;7;D2;4;8000;T2;369.78;553.01;21936;Edge;D
t11019.jpg_b-1.tif;5315;76.23;632.21;84;83;0.9;1.01;0.99;95.5831753;7;A2;4;1000;T2;11.93;559.69;20053;Edge;A
t11019.jpg_b-1.tif;4947;318.13;632.91;80;79;0.91;1.02;0.98;88.96518687;7;C2;4;4000;T2;253.83;560.39;16112;Mid;C
t11019.jpg_b-1.tif;4938;195.27;635.93;80;80;0.9;1.02;0.98;88.80333389;7;B2;4;2000;T2;130.97;563.41;16230;Mid;B
t11019.jpg_b-1.tif;5445;438.12;767.53;85;83;0.9;1.01;0.99;97.92105164;7;D1;3;8000;T2;373.82;695.01;25825;Corner;D
t11019.jpg_b-1.tif;5138;75.98;771.31;82;82;0.9;1.01;0.99;92.40006673;7;A1;3;1000;T2;11.68;698.79;21032;Corner;A
t11019.jpg_b-1.tif;4794;199.72;769.96;78;78;0.91;1.01;0.99;86.21368624;7;B1;3;2000;T2;135.42;697.44;18834;Edge;B
t11019.jpg_b-1.tif;4743;319.81;769.71;79;77;0.91;1.02;0.98;85.29651937;7;C1;3;4000;T2;255.51;697.19;19114;Edge;C
t11020.jpg_a-1.tif;5600;442.98;78.16;86;86;0.88;1.02;0.98;100.7085196;8;D6;2;8000;T1;363.87;0;21979;Corner;D
t11020.jpg_a-1.tif;5144;327.71;78.5;82;82;0.88;1.02;0.98;92.50796872;8;C6;2;4000;T1;248.6;0.34;17330;Edge;C
t11020.jpg_a-1.tif;4770;199.01;80.14;80;79;0.89;1.01;0.99;85.7820783;8;B6;2;2000;T1;119.9;1.98;17321;Edge;B
t11020.jpg_a-1.tif;4815;79.11;84.21;79;78;0.9;1.02;0.98;86.59134319;8;A6;2;1000;T1;0;6.05;21771;Corner;A
t11020.jpg_a-1.tif;4299;450.39;211.5;75;73;0.9;1.01;0.99;77.31177246;8;D5;1;8000;T1;371.28;133.34;19546;Edge;D
t11020.jpg_a-1.tif;3923;331.61;213.88;71;71;0.91;1.01;0.99;70.54991471;8;C5;1;4000;T1;252.5;135.72;16132;Mid;C
t11020.jpg_a-1.tif;4008;204.56;217.17;71;72;0.9;1.01;0.99;72.07852617;8;B5;1;2000;T1;125.45;139.01;16768;Mid;B
t11020.jpg_a-1.tif;4238;84.54;224.06;74;73;0.91;1.01;0.99;76.21476894;8;A5;1;1000;T1;5.43;145.9;21344;Edge;A
t11020.jpg_a-1.tif;4020;455.01;346.92;72;72;0.91;1.03;0.97;72.29433014;8;D4;0.5;8000;T1;375.9;268.76;19418;Edge;D
t11020.jpg_a-1.tif;3679;336.53;352.93;70;68;0.89;1.02;0.98;66.16190064;8;C4;0.5;4000;T1;257.42;274.77;16376;Mid;C
t11020.jpg_a-1.tif;3629;206.35;356.64;69;69;0.9;1.02;0.98;65.26271743;8;B4;0.5;2000;T1;127.24;278.48;16408;Mid;B
t11020.jpg_a-1.tif;3398;84.75;362.8;66;66;0.91;1.01;0.99;61.108491;8;A4;0.5;1000;T1;5.64;284.64;19291;Edge;A
t11020.jpg_a-1.tif;6756;454.79;487.49;94;93;0.88;1.01;0.99;121.4976354;8;D3;5;8000;T1;375.68;409.33;22478;Edge;D
t11020.jpg_a-1.tif;6001;208.78;495.15;86;90;0.89;1.03;0.97;107.9199689;8;B3;5;2000;T1;129.67;416.99;17842;Mid;B
t11020.jpg_a-1.tif;6084;332.81;495.15;88;88;0.91;1.01;0.99;109.4126131;8;C3;5;4000;T1;253.7;416.99;17697;Mid;C
t11020.jpg_a-1.tif;6279;85.5;502.01;90;90;0.88;1.01;0.99;112.9194276;8;A3;5;1000;T1;6.39;423.85;22009;Edge;A
t11020.jpg_a-1.tif;6111;458.96;625.82;90;88;0.87;1.01;0.99;109.898172;8;D2;4;8000;T1;379.85;547.66;21144;Edge;D
t11020.jpg_a-1.tif;5477;338.76;633.59;85;83;0.89;1.04;0.97;98.4965289;8;C2;4;4000;T1;259.65;555.43;16414;Mid;C
t11020.jpg_a-1.tif;5425;216.17;636.82;83;83;0.91;1.01;0.99;97.56137836;8;B2;4;2000;T1;137.06;558.66;16670;Mid;B
t11020.jpg_a-1.tif;5625;88.88;640.72;87;85;0.88;1.01;0.99;101.1581112;8;A2;4;1000;T1;9.77;562.56;20496;Edge;A
t11020.jpg_a-1.tif;5913;464.28;767.63;88;87;0.89;1.01;0.99;106.3374065;8;D1;3;8000;T1;385.17;689.47;23281;Corner;D
t11020.jpg_a-1.tif;5221;219.93;770.96;82;83;0.9;1.01;0.99;93.89271086;8;B1;3;2000;T1;140.82;692.8;18859;Edge;B
t11020.jpg_a-1.tif;5304;344.78;773.5;82;83;0.88;1;1;95.38535499;8;C1;3;4000;T1;265.67;695.34;18204;Edge;C
t11020.jpg_a-1.tif;5269;96.3;774.66;83;84;0.89;1.01;0.99;94.75592674;8;A1;3;1000;T1;17.19;696.5;23319;Corner;A
t11020.jpg_b-1.tif;5397;435.76;89.1;84;84;0.87;1.01;0.99;97.05783576;8;D6;2;8000;T2;366.91;0.15;18749;Corner;D
t11020.jpg_b-1.tif;4931;318.05;88.95;78;82;0.87;1.02;0.98;88.67744824;8;C6;2;4000;T2;249.2;0;15465;Edge;C
t11020.jpg_b-1.tif;4670;194.38;91.74;77;78;0.88;1.02;0.98;83.98371188;8;B6;2;2000;T2;125.53;2.79;15432;Edge;B
t11020.jpg_b-1.tif;5190;68.85;95.63;82;83;0.87;1.01;0.99;93.33521727;8;A6;2;1000;T2;0;6.68;18776;Corner;A
t11020.jpg_b-1.tif;4380;433.13;224.14;75;74;0.91;1.01;0.99;78.76844926;8;D5;1;8000;T2;364.28;135.19;21534;Edge;D
t11020.jpg_b-1.tif;4248;196.5;229.64;80;77;0.66;1.02;0.98;76.39460558;8;B5;1;2000;T2;127.65;140.69;16974;Mid;B
t11020.jpg_b-1.tif;4027;319.13;227.87;74;74;0.83;1.01;0.99;72.42021579;8;C5;1;4000;T2;250.28;138.92;16406;Mid;C
t11020.jpg_b-1.tif;4118;71.24;230.41;73;73;0.89;1.01;0.99;74.05672923;8;A5;1;1000;T2;2.39;141.46;21100;Edge;A
t11020.jpg_b-1.tif;3434;195.22;368.09;73;73;0.5;1.02;0.98;61.75590291;8;B4;0.5;2000;T2;126.37;279.14;17954;Mid;B
t11020.jpg_b-1.tif;4046;435.75;366.77;73;72;0.89;1.03;0.97;72.76190541;8;D4;0.5;8000;T2;366.9;277.82;21147;Edge;D
t11020.jpg_b-1.tif;3533;321.33;367.9;70;71;0.67;1.02;0.98;63.53628567;8;C4;0.5;4000;T2;252.48;278.95;16934;Mid;C
t11020.jpg_b-1.tif;3805;77.46;372.5;71;70;0.89;1.02;0.98;68.42784233;8;A4;0.5;1000;T2;8.61;283.55;20937;Edge;A
t11020.jpg_b-1.tif;5993;198.75;503.21;92;91;0.58;1.05;0.96;107.7760996;8;B3;5;2000;T2;129.9;414.26;17284;Mid;B
t11020.jpg_b-1.tif;6611;436.03;505.31;94;91;0.88;1.03;0.97;118.8900041;8;D3;5;8000;T2;367.18;416.36;21704;Edge;D
t11020.jpg_b-1.tif;6155;76.14;507.44;91;91;0.88;1.02;0.98;110.6894532;8;A3;5;1000;T2;7.29;418.49;21052;Edge;A
t11020.jpg_b-1.tif;6116;439.54;642.31;89;89;0.89;1.01;0.99;109.9880903;8;D2;4;8000;T2;370.69;553.36;21936;Edge;D
t11020.jpg_b-1.tif;5722;80.77;649.17;87;88;0.89;1;1;102.9025266;8;A2;4;1000;T2;11.92;560.22;20053;Edge;A
t11020.jpg_b-1.tif;5819;443.56;784.43;87;85;0.89;1.02;0.98;104.6469421;8;D1;3;8000;T2;374.71;695.48;25825;Corner;D
t11020.jpg_b-1.tif;5551;80.34;788.43;86;85;0.9;1.01;0.99;99.82732005;8;A1;3;1000;T2;11.49;699.48;21032;Corner;A
t11020.jpg_b-1.tif;5090;324.47;786.22;80;82;0.91;1.01;0.99;91.53685085;8;C1;3;4000;T2;255.62;697.27;19114;Edge;C
t11020.jpg_b-1.tif;5159;204.33;786.66;81;81;0.89;1.01;0.99;92.77772368;8;B1;3;2000;T2;135.48;697.71;18834;Edge;B
t11021.jpg_a-1.tif;6027;438.49;119.61;88;88;0.9;1.02;0.98;108.3875442;9;D6;2;8000;T1;365.07;0;21979;Corner;D
t11021.jpg_a-1.tif;5395;322.58;119.94;82;84;0.9;1.03;0.97;97.02186843;9;C6;2;4000;T1;249.16;0.33;17330;Edge;C
t11021.jpg_a-1.tif;5027;193.92;121.12;80;80;0.9;1.01;0.99;90.40388;9;B6;2;2000;T1;120.5;1.51;17321;Edge;B
t11021.jpg_a-1.tif;5153;73.42;124.72;81;81;0.91;1;1;92.66982169;9;A6;2;1000;T1;0;5.11;21771;Corner;A
t11021.jpg_a-1.tif;4643;445.14;253.51;77;78;0.9;1.02;0.98;83.49815295;9;D5;1;8000;T1;371.72;133.9;19546;Edge;D
t11021.jpg_a-1.tif;4163;326.24;255.45;74;73;0.9;1.02;0.98;74.86599412;9;C5;1;4000;T1;252.82;135.84;16132;Mid;C
t11021.jpg_a-1.tif;4263;198.98;258.38;75;74;0.9;1.02;0.98;76.66436054;9;B5;1;2000;T1;125.56;138.77;16768;Mid;B
t11021.jpg_a-1.tif;4586;78.44;264.7;77;76;0.91;1.02;0.98;82.47308408;9;A5;1;1000;T1;5.02;145.09;21344;Edge;A
t11021.jpg_a-1.tif;4426;449.9;388.54;76;76;0.9;1;1;79.59569781;9;D4;0.5;8000;T1;376.48;268.93;19418;Edge;D
t11021.jpg_a-1.tif;3912;330.67;394.55;72;71;0.9;1.02;0.98;70.3520944;9;C4;0.5;4000;T1;257.25;274.94;16376;Mid;C
t11021.jpg_a-1.tif;3803;200.36;397.46;70;70;0.9;1.01;0.99;68.39187501;9;B4;0.5;2000;T1;126.94;277.85;16408;Mid;B
t11021.jpg_a-1.tif;3585;78.42;403.29;69;67;0.91;1.02;0.98;64.47143621;9;A4;0.5;1000;T1;5;283.68;19291;Edge;A
t11021.jpg_a-1.tif;7104;448.76;529.53;97;95;0.89;1.01;0.99;127.7559506;9;D3;5;8000;T1;375.34;409.92;22478;Edge;D
t11021.jpg_a-1.tif;6184;202.06;536.04;88;91;0.9;1.03;0.97;111.2109795;9;B3;5;2000;T1;128.64;416.43;17842;Mid;B
t11021.jpg_a-1.tif;6312;326.27;536.92;90;91;0.89;1.01;0.99;113.5128885;9;C3;5;4000;T1;252.85;417.31;17697;Mid;C
t11021.jpg_a-1.tif;6463;78.81;542.48;91;91;0.9;1;1;116.2284218;9;A3;5;1000;T1;5.39;422.87;22009;Edge;A
t11021.jpg_a-1.tif;6391;452.46;667.8;91;90;0.9;1.02;0.98;114.933598;9;D2;4;8000;T1;379.04;548.19;21144;Edge;D
t11021.jpg_a-1.tif;5669;331.8;675.45;86;85;0.9;1.02;0.98;101.9493924;9;C2;4;4000;T1;258.38;555.84;16414;Mid;C
t11021.jpg_a-1.tif;5492;209.13;678.2;84;84;0.9;1.01;0.99;98.76628386;9;B2;4;2000;T1;135.71;558.59;16670;Mid;B
t11021.jpg_a-1.tif;5765;81.33;681.54;87;86;0.9;1.01;0.99;103.6758242;9;A2;4;1000;T1;7.91;561.93;20496;Edge;A
t11021.jpg_a-1.tif;6055;457.6;809.15;90;84;0.91;1.05;0.96;108.8910868;9;D1;3;8000;T1;384.18;689.54;23281;Corner;D
t11021.jpg_a-1.tif;5193;212.55;811.71;82;79;0.91;1.02;0.98;93.38916826;9;B1;3;2000;T1;139.13;692.1;18859;Edge;B
t11021.jpg_a-1.tif;5179;88.26;813.97;83;76;0.92;1.07;0.93;93.13739696;9;A1;3;1000;T1;14.84;694.36;23319;Corner;A
t11021.jpg_a-1.tif;5195;337.67;813.93;84;76;0.91;1.07;0.93;93.42513559;9;C1;3;4000;T1;264.25;694.32;18204;Edge;C
T11024.jpg_a-1.tif;6271;445.09;80.38;90;90;0.91;1.01;0.99;112.7755583;12;D6;2;8000;T1;365.39;0;21979;Corner;D
T11024.jpg_a-1.tif;5407;328.39;80.56;82;84;0.9;1.03;0.98;97.2376724;12;C6;2;4000;T1;248.69;0.18;17330;Edge;C
T11024.jpg_a-1.tif;5014;200.08;81.51;80;81;0.9;1.01;0.99;90.17009237;12;B6;2;2000;T1;120.38;1.13;17321;Edge;B
T11024.jpg_a-1.tif;5152;79.7;84.41;81;82;0.9;1.02;0.98;92.65183803;12;A6;2;1000;T1;0;4.03;21771;Corner;A
T11024.jpg_a-1.tif;4756;450.43;214.34;79;78;0.89;1.01;0.99;85.530307;12;D5;1;8000;T1;370.73;133.96;19546;Edge;D
T11024.jpg_a-1.tif;4195;331.29;215.93;73;73;0.91;1.02;0.98;75.44147138;12;C5;1;4000;T1;251.59;135.55;16132;Mid;C
T11024.jpg_a-1.tif;4294;204.42;218.06;74;74;0.91;1.01;0.99;77.22185413;12;B5;1;2000;T1;124.72;137.68;16768;Mid;B
T11024.jpg_a-1.tif;4607;83.85;224.13;77;75;0.91;1.02;0.98;82.85074103;12;A5;1;1000;T1;4.15;143.75;21344;Edge;A
T11024.jpg_a-1.tif;4545;455.06;349.25;77;76;0.91;1.01;0.99;81.73575385;12;D4;0.5;8000;T1;375.36;268.87;19418;Edge;D
T11024.jpg_a-1.tif;3950;335.18;354.75;72;71;0.89;1.01;0.99;71.03547364;12;C4;0.5;4000;T1;255.48;274.37;16376;Mid;C
T11024.jpg_a-1.tif;3841;205.06;356.99;71;71;0.9;1.01;0.99;69.07525425;12;B4;0.5;2000;T1;125.36;276.61;16408;Mid;B
T11024.jpg_a-1.tif;3698;82.99;362.29;70;68;0.9;1.02;0.98;66.50359026;12;A4;0.5;1000;T1;3.29;281.91;19291;Edge;A
T11024.jpg_a-1.tif;7234;453;489.81;99;97;0.89;1.03;0.97;130.0938269;12;D3;5;8000;T1;373.3;409.43;22478;Edge;D
T11024.jpg_a-1.tif;6143;206.27;495.46;87;91;0.89;1.03;0.97;110.4736493;12;B3;5;2000;T1;126.57;415.08;17842;Mid;B
T11024.jpg_a-1.tif;6343;330.06;496.78;90;91;0.9;1.01;0.99;114.0703821;12;C3;5;4000;T1;250.36;416.4;17697;Mid;C
T11024.jpg_a-1.tif;6517;82.75;501.36;91;92;0.9;1.01;0.99;117.1995397;12;A3;5;1000;T1;3.05;420.98;22009;Edge;A
T11024.jpg_a-1.tif;6523;456.09;628.05;93;91;0.9;1.03;0.97;117.3074417;12;D2;4;8000;T1;376.39;547.67;21144;Edge;D
T11024.jpg_a-1.tif;5668;334.93;635.04;86;85;0.9;1.02;0.98;101.9314088;12;C2;4;4000;T1;255.23;554.66;16414;Mid;C
T11024.jpg_a-1.tif;5515;212.64;637.38;84;84;0.9;1.01;0.99;99.17990814;12;B2;4;2000;T1;132.94;557;16670;Mid;B
T11024.jpg_a-1.tif;5820;84.87;640.26;87;85;0.89;1.01;0.99;104.6649257;12;A2;4;1000;T1;5.17;559.88;20496;Edge;A
T11024.jpg_a-1.tif;6437;460.68;770.27;92;90;0.9;1.02;0.98;115.7608465;12;D1;3;8000;T1;380.98;689.89;23281;Corner;D
T11024.jpg_a-1.tif;5409;215.67;771.77;83;84;0.9;1.01;0.99;97.27363973;12;B1;3;2000;T1;135.97;691.39;18859;Edge;B
T11024.jpg_a-1.tif;5550;91.8;774.47;84;84;0.91;1.01;0.99;99.80933639;12;A1;3;1000;T1;12.1;694.09;23319;Corner;A
T11024.jpg_a-1.tif;5558;340.38;775.26;84;84;0.91;1;1;99.9532057;12;C1;3;4000;T1;260.68;694.88;18204;Edge;C
v1013.jpg_a-1.tif;2047;202.69;94.99;50;55;0.73;1.03;0.97;36.81256065;1;B6;5;8000;V1;124;0;15432;Edge;B
v1013.jpg_a-1.tif;1854;78.69;97.44;52;50;0.51;1.04;0.96;33.34171345;1;A6;5;4000;V1;0;2.45;18776;Corner;A
v1013.jpg_a-1.tif;2501;203.41;230.54;60;64;0.62;1.15;0.87;44.9771442;1;B5;4;8000;V1;124.72;135.55;16974;Mid;B
v1013.jpg_a-1.tif;1165;87.21;510.08;40;39;0.79;1.04;0.96;20.95096881;1;A3;2;4000;V1;8.52;415.09;21052;Edge;A
v1013.jpg_a-1.tif;816;88.01;647.67;33;33;0.9;1.02;0.98;14.67467;1;A2;1;4000;V1;9.32;552.68;20053;Edge;A
v1013.jpg_a-1.tif;640;454.13;645.05;31;28;0.82;1.13;0.89;11.5095451;1;D2;1;2000;V1;375.44;550.06;21936;Edge;D
v1013.jpg_a-1.tif;669;213.66;781.87;29;30;0.91;1;1;12.03107136;1;B1;0.5;8000;V1;134.97;686.88;18834;Edge;B
v1013.jpg_a-1.tif;452;457.89;782.27;25;24;0.84;1.06;0.94;8.128616225;1;D1;0.5;2000;V1;379.2;687.28;25825;Corner;D
v1013.jpg_a-1.tif;412;91.44;783.12;24;22;0.93;1.04;0.96;7.409269656;1;A1;0.5;4000;V1;12.75;688.13;21032;Corner;A
v11014.jpg_a-1.tif;2529;444.4;105.7;57;58;0.89;1.03;0.97;45.4806868;2;D6;5;2000;V1;361.19;3.49;18749;Corner;D
v11014.jpg_a-1.tif;2590;207.37;107.3;57;59;0.9;1.03;0.97;46.57769031;2;B6;5;8000;V1;124.16;5.09;15432;Edge;B
v11014.jpg_a-1.tif;2529;83.21;107.89;57;58;0.9;1.03;0.97;45.4806868;2;A6;5;4000;V1;0;5.68;18776;Corner;A
v11014.jpg_a-1.tif;2436;336.65;110.08;57;56;0.9;1.03;0.97;43.80820603;2;C6;5;1000;V1;253.44;7.87;15465;Edge;C
v11014.jpg_a-1.tif;452;142.08;102.21;23;25;0.88;1.1;0.91;8.128616225;2;extra;extra;extra;V1;58.87;0;0;#N/A;e
v11014.jpg_a-1.tif;2383;334.22;237.25;56;56;0.86;1.03;0.97;42.85507182;2;C5;4;1000;V1;251.01;135.04;16406;Mid;C
v11014.jpg_a-1.tif;2488;447.37;238.51;56;56;0.88;1.01;0.99;44.74335656;2;D5;4;2000;V1;364.16;136.3;21534;Edge;D
